	HH07	HH17	HH18	HH19	HH27
C9orf40	1372.69564256842	744.277971321541	561.327838941254	773.388414948878	648.500073610004
C9orf43	19.7628646800492	12.9439647186355	20.6750585245397	13.047964055886	25.3898886894618
C9orf47	4986.82952093241	1834.34471441234	1940.35424252805	3971.32578719148	1550.89903411463
C9orf50	23.0566754600574	22.1896538033751	16.5400468196318	14.2341426064211	10.5791202872758
C9orf57	0	0	0	0	0
C9orf62	0	0	0	0	0
C9orf64	1734.19137567432	1561.59688641252	1084.40681961211	1557.45243685257	1441.93409515569
C9orf72	396.904198990988	164.573265708365	255.336972778066	277.565780825211	305.736576302269
C9orf78	3519.43681843876	2808.8403439439	3099.19127282851	2950.02605518077	3285.87476122785
C9orf85	685.112642241705	706.370646074108	968.626491874687	792.36727175744	699.279850988928
C9orf92	0	0	2.06750585245397	0	0
CA1	0	0	0	0	0
CA10	0	0	0	0	0
CA11	8.23452695002049	102.62714884061	62.0251755736192	49.8194991224738	104.73329084403
CA12	9267.13662955306	2607.28432189658	3324.54941074599	5473.0278321689	7900.48703053754
CA13	143.280768930357	263.50213891508	447.615017056285	150.644675917956	201.003285458239
CA14	13.9986958150348	11.0948269016876	12.4050351147238	9.48942840428072	16.9265924596412
CA2	0	0	0	0	0
CA3	0	0	8.2700234098159	7.11707130321054	2.11582405745515
CA4	0	0	1.03375292622699	2.37235710107018	0
CA5A	3.2938107800082	0.924568908473963	0	0	4.2316481149103
CA5B	981.555612442443	408.659457545492	708.120754465486	461.42345615815	558.57755116816
CA6	0	0	0	0	0
CA7	0	0.924568908473963	2.06750585245397	0	0
CA8	0	3.69827563389585	4.13501170490795	2.37235710107018	4.2316481149103
CA9	16.469053900041	2.77370672542189	18.6075526720858	10.6756069548158	20.1003285458239
CAAP1	937.912619607334	898.680979036692	907.635069227295	855.2347349358	927.788849194084
CAB39	5246.21711985806	3417.20668571977	3792.83948632682	4086.38510659338	3656.1439712825
CAB39L	806.983641102008	850.603395796046	756.707141998155	873.027413193826	617.820624776904
CABCOCO1	59.2885940401475	25.887929437271	50.6538933851224	40.330070718193	50.7797773789236
CABIN1	4271.24912897563	3255.40712673682	3331.78568122958	3602.42425797507	3719.61869300616
CABLES1	1551.38487738386	1177.90078939583	969.660244800914	1353.42972616054	777.565341114768
CABLES2	615.942615861533	436.396524799711	469.323828507052	412.790135586211	349.1109694801
CABP1	0	0	6.20251755736192	0	2.11582405745515
CABP2	0	0	0	0	0
CABP4	0	0	0	0	0
CABP5	0	0	0	0	0
CABP7	3.2938107800082	2.77370672542189	0	5.93089275267545	7.40538420109303
CABS1	0	0	0	0	0
CABYR	362.319185800902	193.234901871058	189.176785499539	201.650353590965	306.794488330997
CACFD1	394.433840905982	903.303823579062	783.584718080056	797.11198595958	910.862256734443
CACHD1	427.371948706064	1930.49988089364	645.06182596564	1418.66954643997	841.040062838423
CACNA1A	2002.63695424498	1851.91152367335	1249.80728780843	1461.37197425923	973.27906642937
CACNA1B	8.23452695002049	11.0948269016876	4.13501170490795	0	2.11582405745515
CACNA1C	2022.39981892503	5219.19148833552	2534.76217510857	2884.78623490134	3285.87476122785
CACNA1C-AS1	21.4097700700533	23.1142227118491	24.8100702294477	24.9097495612369	37.0269210054651
CACNA1C-AS2	1.6469053900041	0	1.03375292622699	0	3.17373608618273
CACNA1C-AS4	0.823452695002049	0	0	0	0
CACNA1C-IT2	0.823452695002049	0.924568908473963	0	0	0
CACNA1D	10.7048850350266	5.54741345084378	7.23627048358891	23.7235710107018	4.2316481149103
CACNA1E	0	0	0	0	0
CACNA1F	0	0	0	0	0
CACNA1G	35.4084658850881	367.978425572637	108.544057253834	125.734926356719	6.34747217236545
CACNA1G-AS1	8.23452695002049	5.54741345084378	12.4050351147238	9.48942840428072	0
CACNA1H	0	0	4.13501170490795	14.2341426064211	2.11582405745515
CACNA1I	0	3.69827563389585	0	0	0
CACNA1S	0	0	0	0	0
CACNA2D1	3018.77757987751	2941.05369785568	2995.81598020581	2946.46751952916	3916.39033034949
CACNA2D1-AS1	0	9.24568908473963	0	0	0
CACNA2D2	30.4677497150758	24.963360528797	39.2826111966255	41.5162492687281	44.4323052065582
CACNA2D3	8.23452695002049	19.4159470779532	15.5062938934048	14.2341426064211	30.6794488330997
CACNA2D3-AS1	0	0	0	0	1.05791202872758
CACNA2D4	65.0527629051619	52.7004277830159	33.0800936392636	67.6121773805001	19.0424165170964
CACNB1	834.981032732078	915.323219389224	1019.28038525981	825.580271172422	827.287206464964
CACNB2	55.9947832601393	204.329728772746	36.1813524179445	128.10728345779	39.1427450629203
CACNB3	2521.41215209627	1426.60982577533	1722.23237509416	1674.88411335555	1269.49443447309
CACNB4	13.9986958150348	420.678853355653	821.833576350455	52.1918562235439	19.0424165170964
CACNG1	0	0	0	0	0
CACNG2	0	0	0	0	0
CACNG3	0	0	0	0	0
CACNG4	8.23452695002049	0	0	0	10.5791202872758
CACNG5	0	0	0	0	0
CACNG6	0	0	0	0	0
CACNG7	26.3504862400656	7.39655126779171	66.1601872785272	4.74471420214036	4.2316481149103
CACNG8	53.5244251751332	0	41.3501170490795	0	0
CACTIN	1554.67868816387	1459.89430648039	1224.99721757898	1200.41269314151	1275.84190664546
CACTIN-AS1	32.938107800082	56.3987034169118	19.6413055983128	11.8617855053509	12.6949443447309
CACUL1	2754.44926478185	2527.77139576782	2928.62204000105	2563.33184770633	2815.10390844408
CACYBP	7777.51070429435	4019.10104513632	3787.67072169568	4688.96381026521	4659.04457451624
CAD	5057.64645270259	4344.54930091915	4129.84294027681	4304.64195989184	4247.51679534122
CADM1	405.96217863601	1964.70893050717	635.758049629597	1152.96555112011	5110.77301078292
CADM2	0	3.69827563389585	43.4176229015335	0	0
CADM2-AS2	0	0	0	0	0
CADM3	1.6469053900041	0	0	0	8.4632962298206
CADM4	33.761560495084	88.7586152135005	77.531469467024	115.059319401904	67.7063698385648
CADPS	652.174534441623	7.39655126779171	82.700234098159	1100.77369489656	436.917667864489
CADPS2	85.6390802802131	24.038791620323	303.923360310734	97.2666411438774	185.134605027326
CAGE1	1.6469053900041	7.39655126779171	2.06750585245397	0	1.05791202872758
CAHM	63.4058575151578	59.1724101423337	60.9914226473922	51.0056776730089	21.1582405745515
CALB1	9.88143234002459	3.69827563389585	4.13501170490795	11.8617855053509	2.11582405745515
CALB2	19.7628646800492	7.39655126779171	177.805503311042	47.4471420214036	55.0114254938339
CALCA	0	0	0	0	0
CALCB	0	0	0	0	2.11582405745515
CALCOCO1	5037.88358802254	11217.7945665146	9702.8049655665	9580.76415267192	5282.15475943679
CALCOCO2	3288.87006383818	4999.14408811872	4736.65590797205	4690.14998881574	3613.8274901334
CALCR	0	0	0	0	0
CALCRL	68.3465736851701	71.1918059524952	143.691656745551	61.6812846278247	120.601971274944
CALD1	60325.3209831551	84389.1025520525	212979.980378841	108747.663334506	189545.040275091
CALHM1	13.1752431200328	1.84913781694793	10.3375292622699	26.095928111772	2.11582405745515
CALHM2	4602.27711236645	3213.8015258555	3003.0522506894	3487.36493857316	1994.16417415148
CALHM3	37.8788239700943	7.39655126779171	2.06750585245397	9.48942840428072	0
CALHM4	0	0	0	0	4.2316481149103
CALHM5	1382.57707490844	2107.09254241216	2232.90632065029	1768.59221884782	1610.14210772337
CALHM6	3.2938107800082	13.8685336271095	14.4725409671778	21.3512139096316	21.1582405745515
CALM1	25474.3325725834	19743.244471553	21785.3091673075	18528.1089593581	27196.8024345285
CALM2	33494.7618219034	22955.1968595916	28354.80901348	26724.6027435556	36327.6411544762
CALM3	41717.7604341938	27517.9444229106	23488.9339897296	26913.2051330907	21375.1125404407
CALML3	0	0	0	0	0
CALML4	18.9394119850471	5.54741345084378	4.13501170490795	8.30324985374563	20.1003285458239
CALML5	0	0	0	0	0
CALML6	26.3504862400656	59.1724101423337	99.2402809177908	90.1495698406668	38.0848330341927
CALN1	0	0	0	2.37235710107018	0
CALR	102572.561500235	71165.9180230579	74332.0041603515	96081.6487718928	144114.066113414
CALR3	1.6469053900041	0	0	0	0
CALU	104122.299472229	100655.043358835	93349.9567441494	106106.043702465	100792.56853702
CALY	0	0	2.06750585245397	0	0
CAMK1	381.258597785949	291.239206169298	279.113290081286	270.448709522	234.856470377522
CAMK1D	54.3478778701352	98.0043042982401	116.81408066365	123.362569255649	162.918452424047
CAMK1G	183.629950985457	1.84913781694793	31.0125877868096	7.11707130321054	31.7373608618273
CAMK2A	57.6416886501434	1.84913781694793	14.4725409671778	18.9788568085614	19.0424165170964
CAMK2B	44.4664455301107	1.84913781694793	4.13501170490795	21.3512139096316	2.11582405745515
CAMK2D	8143.12370087526	9122.7214199126	6734.90031436882	8819.23752322839	10113.6389946356
CAMK2G	2814.561311517	3243.38773092666	3141.57514280381	3056.78212472893	3049.9603788216
CAMK2N1	3428.03356929353	3555.89202199086	1437.95032038174	3206.24062209635	710.916883304931
CAMK2N2	60.9354994301516	27.7370672542189	34.1138465654906	13.047964055886	21.1582405745515
CAMK4	217.391511480541	98.0043042982401	419.703688048157	294.172280532702	454.902172352858
CAMKK1	1447.6298378136	273.672396908293	754.639636145701	644.094952940554	1919.05242011182
CAMKK2	3309.45638121324	3354.33599994354	3888.97850846593	3849.14939648637	3385.31849192824
CAMKMT	245.388903110611	242.237054020178	315.294642499231	189.788568085614	271.883391382987
CAMKV	0	0	0	0	0
CAMLG	1938.40764403482	2881.88128771334	2871.76562905857	3248.94304991561	2135.92438600098
CAMP	0	0	0	0	0
CAMSAP1	2674.57435336666	1279.60336932797	1630.22836465996	1678.44264900715	2208.92031598318
CAMSAP2	4490.28754584617	5187.75614544741	4339.69478430089	4779.11338010588	5047.29828905926
CAMSAP3	1.6469053900041	0.924568908473963	0	9.48942840428072	0
CAMTA1	2103.09818303523	1697.5085159582	1849.38398502008	2161.21731907493	2297.78492639629
CAMTA1-AS2	0	0	0	0	4.2316481149103
CAMTA2	1823.12426673454	2158.8684012867	2290.796484519	1938.21575157434	1830.18780969871
CAND1	7924.90873669972	9069.09642322111	9309.97885360025	7982.98164510115	8737.29544526105
CAND2	142.457316235355	141.459042996516	83.733987024386	132.85199765993	259.188447038256
CANT1	6677.37790377162	4679.24324578673	4877.24630593893	4393.60535118197	4427.3618402249
CANX	46376.0323298204	47657.8289561989	46576.7718440831	58695.6732161278	54603.0714507451
CAP1	23610.8591237938	14024.7857726416	20057.9080275822	18210.2131078147	23555.4692316482
CAP2	1861.82654339963	1964.70893050717	2950.33085145182	1779.26782580263	3327.13333034823
CAPG	5837.45615486953	6692.95432844302	6260.40772123063	11993.4513244603	7245.63948475517
CAPN1	12200.2751291504	9551.72139344452	11379.5522119067	9017.32934116775	9448.21232856598
CAPN10	1026.02205797255	1057.70683129421	1197.08588857085	1001.13469665162	1069.54906104358
CAPN10-DT	171.278160560426	146.081887538886	148.860421376686	161.320282872772	171.381748653867
CAPN11	0	0	0	0	0
CAPN12	6.58762156001639	11.0948269016876	4.13501170490795	13.047964055886	0
CAPN13	0	0	0	0	0
CAPN14	6.58762156001639	7.39655126779171	9.30377633604288	0	8.4632962298206
CAPN15	3008.07269484249	2174.58607273076	2036.49326466716	2148.16935501905	2032.24900718567
CAPN2	36711.9915012764	20585.5267471728	30903.0099766296	28113.6178262322	36940.1722191095
CAPN3	24.7035808500615	56.3987034169118	24.8100702294477	32.0268208644474	1.05791202872758
CAPN5	6297.76621137567	2044.22185663593	2632.96870310014	2513.51234858385	2006.85911849621
CAPN6	0	3.69827563389585	2.06750585245397	0	0
CAPN7	2003.46040693999	2761.68732961173	2585.41606849369	2502.83674162904	2499.84612388326
CAPN8	0	0	0	0	0
CAPN9	1.6469053900041	20.3405159864272	23.7763173032207	9.48942840428072	10.5791202872758
CAPNS1	27071.8308008874	21501.7745354705	23357.6473680988	26209.8012526233	27878.0977810291
CAPNS2	3.2938107800082	3.69827563389585	22.7425643769937	0	10.5791202872758
CAPRIN1	18109.3716684851	15622.4408464846	15968.3814514283	16820.0118465876	17433.3323214017
CAPRIN2	3474.14692021365	2173.66150382229	2038.56077051962	2020.06207156126	1745.5548474005
CAPS	301.38368637075	303.25860197946	217.088114507667	340.433244003571	469.712940755044
CAPS2	108.69575574027	135.911629545673	164.366715270091	145.899961715816	68.7642818672924
CAPSL	25.5270335450635	27.7370672542189	21.7088114507667	16.6064997074913	57.1272495512891
CAPZA1	12875.506339052	10306.1696227593	11317.5270363331	11515.4213685947	11196.9409120527
CAPZA2	8250.17255122553	8927.63738022459	7975.40382584121	9386.23087038416	7997.81493718047
CAPZA3	0	0	0	0	0
CAPZB	25196.8290143677	20309.0806435391	22450.0122988715	23404.4889806079	25636.3821921553
CARD10	394.433840905982	540.872811457269	695.715719350762	665.446166850185	772.27578097113
CARD11	1.6469053900041	0	0	0	4.2316481149103
CARD14	13.1752431200328	36.9827563389585	15.5062938934048	26.095928111772	4.2316481149103
CARD16	87.2859856702172	127.590509369407	176.771750384815	168.437354175983	89.9225224418439
CARD17	0	0	0	0	0
CARD18	0	0	0	0	0
CARD19	1903.82263084474	1527.38783679899	1761.51498629079	1973.80110809039	2454.35590664798
CARD6	657.115250611635	819.168052907932	1247.73978195597	1151.77937256957	46.5481292640133
CARD8	1334.81681859832	1208.41156337547	924.175116046927	997.57616100001	938.36796948136
CARD8-AS1	106.225397655264	67.4935303185993	128.185362852146	42.7024278192632	79.3434021545682
CARD9	228.91984921057	67.4935303185993	258.438231556747	638.164060187878	114.254499102578
CARF	467.721130761164	633.329702304665	597.509191359199	699.845344815703	385.079978456838
CARHSP1	2779.15284563192	2384.46321495435	1794.59507993005	2569.262740459	1730.74407899831
CARM1	5541.01318466879	4341.77559419373	3788.70447462191	4556.11181260528	5188.00058888003
CARMIL1	421.607779841049	1162.18311795177	958.288962612417	537.338883392396	919.325552964263
CARMIL2	586.298318841459	22.1896538033751	21.7088114507667	30.8406423139123	42.316481149103
CARMIL3	3.2938107800082	1.84913781694793	0	2.37235710107018	2.11582405745515
CARNMT1	2098.15746686522	1119.65294816197	1309.76495752959	1997.52467910109	1360.47486894366
CARNS1	25.5270335450635	64.7198235931774	55.8226580162573	42.7024278192632	11.6370323160033
CARS-AS1	11.5283377300287	15.7176714440574	3.10125877868096	7.11707130321054	2.11582405745515
CARS1	2821.97238577202	5940.35523694521	4576.42420440687	5228.67505075867	4843.12126751484
CARS2	5629.12262303401	6224.19789184672	5526.44314360947	6140.84635612016	4826.1946750552
CARTPT	0	0	0	0	0
CASC1	0	12.9439647186355	0	11.8617855053509	10.5791202872758
CASC11	11.5283377300287	3.69827563389585	8.2700234098159	9.48942840428072	7.40538420109303
CASC16	0	0	0	0	0
CASC17	0	0	0	0	0
CASC18	0	1.84913781694793	2.06750585245397	0	6.34747217236545
CASC2	94.6970599252356	195.084039688006	155.062938934048	131.665819109395	139.64438779204
CASC20	0	0	0	0	0
CASC22	0	0	0	0	0
CASC23	0	0	0	0	0
CASC3	5912.39035011471	4951.06650487807	4053.34522373602	4570.3459552117	5229.25915800041
CASC4	5642.29786615404	8922.08996677375	9239.68365461681	7061.32091133539	6873.25445064306
CASC8	0.823452695002049	0	4.13501170490795	0	6.34747217236545
CASC9	0	0	0	0	0
CASD1	644.763460186605	1019.79950604678	699.85073105567	839.814413778843	1021.94301975084
CASK	1977.93337339492	2112.63995586301	1772.88626847928	2175.45146168135	1772.00264811869
CASKIN1	9.05797964502254	13.8685336271095	15.5062938934048	2.37235710107018	0
CASKIN2	1004.6122879025	1175.12708267041	1169.17455956272	990.4590896968	1110.80763016395
CASP1	229.743301905572	756.297367131702	313.227136646777	657.14291699644	368.153385997196
CASP10	377.141334310939	618.536599769081	200.548067688036	424.651921091562	12.6949443447309
CASP12	3.2938107800082	0	15.5062938934048	0	0
CASP14	0	0	0	0	0
CASP16P	0	3.69827563389585	9.30377633604288	14.2341426064211	5.28956014363788
CASP17P	8.23452695002049	25.887929437271	16.5400468196318	11.8617855053509	27.505712746917
CASP2	1703.72362595924	1005.93097241967	934.512645309196	990.4590896968	1273.726082588
CASP3	2462.12355805613	2845.82310028286	2273.22268477314	2556.21477640312	2773.8453393237
CASP4	1926.05585360979	2947.525680215	2861.4280997963	2614.33752537934	1941.2685727151
CASP5	0.823452695002049	6.47198235931774	8.2700234098159	3.55853565160527	2.11582405745515
CASP6	811.100904577018	656.443925016514	640.926814260732	604.951060772896	771.217868942403
CASP7	1602.43894447399	1360.96543327367	1247.73978195597	1785.19871855531	1911.64703591073
CASP8	707.34586500676	1045.68743548405	661.601872785272	1027.23062476339	759.580836626399
CASP8AP2	1571.97119475891	1110.40725907723	973.795256505822	1160.08262242332	1312.86882765092
CASP9	292.325706725727	551.043069450482	641.960567186959	492.264098472062	396.717010772841
CASQ1	9.88143234002459	1.84913781694793	10.3375292622699	9.48942840428072	2.11582405745515
CASQ2	0	0	0	0	0
CASR	0	0	0	0	0
CASS4	19.7628646800492	183.064643877845	130.2528687046	531.40799063972	39.1427450629203
CAST	12560.1239568663	10925.6307914368	10967.0847943421	10380.2484957326	9578.33550809947
CASTOR1	5.76416886501434	6.47198235931774	15.5062938934048	13.047964055886	20.1003285458239
CASTOR2	192.68793063048	199.706884230376	238.796925958434	277.565780825211	129.065267504764
CASTOR3	366.436449275912	475.228418955617	525.146486523309	513.615312381694	397.774922801568
CASZ1	66.699668295166	9.24568908473963	20.6750585245397	4.74471420214036	26.4478007181894
CAT	3607.54625680398	2173.66150382229	3313.17812855749	2566.89038335793	3004.47016158632
CATIP	0	0	0	0	0
CATIP-AS1	0	0	0	0	0
CATSPER1	129.282073115322	13.8685336271095	13.4387880409508	47.4471420214036	67.7063698385648
CATSPER2	91.4032491452275	76.739219403339	97.1727750653368	84.2186770879914	59.2430736087442
CATSPER2P1	85.6390802802131	97.0797353897662	110.611563106288	122.176390705114	82.5171382407509
CATSPER3	5.76416886501434	5.54741345084378	14.4725409671778	2.37235710107018	2.11582405745515
CATSPER4	0	0	0	0	0
CATSPERB	0	0	0	4.74471420214036	0
CATSPERD	0	0	2.06750585245397	1.18617855053509	0
CATSPERE	16.469053900041	31.4353428881148	51.6876463113494	56.9365704256843	5.28956014363788
CATSPERG	4.9407161700123	25.887929437271	55.8226580162573	24.9097495612369	31.7373608618273
CATSPERZ	0	0	0	0	0
CAV1	78634.7916565257	21587.7594439586	32217.9436987903	42868.4928163381	64017.4305943918
